filename,original_category,cluster_id,functional_group,needs_review
ceramic_0571.png,ceramic,-1,mixed_ambiguous,True
ceramic_0573.png,ceramic,34,ceramic_ground,False
ceramic_0574.png,ceramic,-1,mixed_ambiguous,True
ceramic_0576.png,ceramic,1,mixed_ambiguous,False
ceramic_0577.png,ceramic,34,ceramic_ground,False
ceramic_0578.png,ceramic,15,ceramic_ground,False
ceramic_0579.png,ceramic,34,ceramic_ground,False
ceramic_0580.png,ceramic,22,ceramic_ground,False
ceramic_0581.png,ceramic,-1,mixed_ambiguous,True
concrete_0000.png,concrete,9,concrete_plaster,False
concrete_0002.png,concrete,-1,mixed_ambiguous,True
concrete_0003.png,concrete,27,ceramic_ground,False
concrete_0004.png,concrete,-1,mixed_ambiguous,True
concrete_0005.png,concrete,-1,mixed_ambiguous,True
concrete_0006.png,concrete,22,ceramic_ground,False
concrete_0007.png,concrete,36,mixed_ambiguous,False
concrete_0008.png,concrete,24,concrete_plaster,False
concrete_0009.png,concrete,-1,mixed_ambiguous,True
concrete_0010.png,concrete,9,concrete_plaster,False
concrete_0011.png,concrete,-1,mixed_ambiguous,True
concrete_0012.png,concrete,28,marble_smooth,False
concrete_0013.png,concrete,-1,mixed_ambiguous,True
concrete_0014.png,concrete,23,stone_rough,False
concrete_0015.png,concrete,22,ceramic_ground,False
concrete_0016.png,concrete,-1,mixed_ambiguous,True
concrete_0017.png,concrete,36,mixed_ambiguous,False
concrete_0018.png,concrete,-1,mixed_ambiguous,True
concrete_0019.png,concrete,28,marble_smooth,False
concrete_0020.png,concrete,-1,mixed_ambiguous,True
concrete_0021.png,concrete,22,ceramic_ground,False
concrete_0022.png,concrete,-1,mixed_ambiguous,True
concrete_0023.png,concrete,-1,mixed_ambiguous,True
concrete_0026.png,concrete,1,mixed_ambiguous,False
concrete_0027.png,concrete,28,marble_smooth,False
concrete_0028.png,concrete,27,ceramic_ground,False
concrete_0029.png,concrete,25,metal,False
concrete_0030.png,concrete,-1,mixed_ambiguous,True
concrete_0031.png,concrete,36,mixed_ambiguous,False
concrete_0033.png,concrete,36,mixed_ambiguous,False
concrete_0034.png,concrete,9,concrete_plaster,False
concrete_0035.png,concrete,24,concrete_plaster,False
concrete_0037.png,concrete,29,stone_rough,False
concrete_0038.png,concrete,28,marble_smooth,False
concrete_0039.png,concrete,-1,mixed_ambiguous,True
concrete_0040.png,concrete,28,marble_smooth,False
concrete_0041.png,concrete,11,ceramic_ground,False
concrete_0042.png,concrete,18,stone_rough,False
concrete_0043.png,concrete,22,ceramic_ground,False
concrete_0044.png,concrete,22,ceramic_ground,False
concrete_0045.png,concrete,33,ceramic_ground,False
concrete_0046.png,concrete,33,ceramic_ground,False
concrete_0047.png,concrete,-1,mixed_ambiguous,True
concrete_0048.png,concrete,-1,mixed_ambiguous,True
concrete_0049.png,concrete,31,ceramic_ground,False
concrete_0050.png,concrete,23,stone_rough,False
concrete_0051.png,concrete,-1,mixed_ambiguous,True
concrete_0052.png,concrete,23,stone_rough,False
concrete_0053.png,concrete,24,concrete_plaster,False
concrete_0054.png,concrete,23,stone_rough,False
concrete_0055.png,concrete,1,mixed_ambiguous,False
concrete_0056.png,concrete,4,wood,False
concrete_0057.png,concrete,-1,mixed_ambiguous,True
concrete_0058.png,concrete,-1,mixed_ambiguous,True
concrete_0059.png,concrete,29,stone_rough,False
concrete_0060.png,concrete,1,mixed_ambiguous,False
concrete_0063.png,concrete,33,ceramic_ground,False
concrete_0064.png,concrete,4,wood,False
concrete_0065.png,concrete,10,marble_smooth,False
concrete_0066.png,concrete,-1,mixed_ambiguous,True
concrete_0068.png,concrete,27,ceramic_ground,False
concrete_0069.png,concrete,-1,mixed_ambiguous,True
concrete_0070.png,concrete,28,marble_smooth,False
concrete_0071.png,concrete,9,concrete_plaster,False
concrete_0072.png,concrete,-1,mixed_ambiguous,True
concrete_0073.png,concrete,18,stone_rough,False
concrete_0074.png,concrete,23,stone_rough,False
concrete_0075.png,concrete,26,wood,False
concrete_0076.png,concrete,-1,mixed_ambiguous,True
concrete_0077.png,concrete,9,concrete_plaster,False
concrete_0078.png,concrete,23,stone_rough,False
concrete_0079.png,concrete,22,ceramic_ground,False
concrete_0080.png,concrete,-1,mixed_ambiguous,True
concrete_0081.png,concrete,22,ceramic_ground,False
concrete_0082.png,concrete,35,metal,False
concrete_0083.png,concrete,28,marble_smooth,False
concrete_0084.png,concrete,36,mixed_ambiguous,False
concrete_0085.png,concrete,22,ceramic_ground,False
concrete_0086.png,concrete,25,metal,False
concrete_0088.png,concrete,28,marble_smooth,False
concrete_0089.png,concrete,-1,mixed_ambiguous,True
concrete_0090.png,concrete,23,stone_rough,False
concrete_0091.png,concrete,-1,mixed_ambiguous,True
concrete_0092.png,concrete,28,marble_smooth,False
concrete_0093.png,concrete,-1,mixed_ambiguous,True
concrete_0094.png,concrete,9,concrete_plaster,False
concrete_0095.png,concrete,15,ceramic_ground,False
concrete_0096.png,concrete,28,marble_smooth,False
concrete_0097.png,concrete,29,stone_rough,False
concrete_0098.png,concrete,-1,mixed_ambiguous,True
concrete_0099.png,concrete,-1,mixed_ambiguous,True
concrete_0101.png,concrete,28,marble_smooth,False
concrete_0102.png,concrete,22,ceramic_ground,False
concrete_0103.png,concrete,-1,mixed_ambiguous,True
concrete_0104.png,concrete,22,ceramic_ground,False
concrete_0105.png,concrete,36,mixed_ambiguous,False
concrete_0106.png,concrete,9,concrete_plaster,False
concrete_0107.png,concrete,9,concrete_plaster,False
concrete_0108.png,concrete,28,marble_smooth,False
concrete_0109.png,concrete,28,marble_smooth,False
concrete_0110.png,concrete,28,marble_smooth,False
concrete_0111.png,concrete,-1,mixed_ambiguous,True
concrete_0112.png,concrete,-1,mixed_ambiguous,True
concrete_0113.png,concrete,-1,mixed_ambiguous,True
concrete_0114.png,concrete,23,stone_rough,False
concrete_0115.png,concrete,35,metal,False
concrete_0116.png,concrete,23,stone_rough,False
concrete_0117.png,concrete,4,wood,False
concrete_0118.png,concrete,-1,mixed_ambiguous,True
concrete_0119.png,concrete,24,concrete_plaster,False
concrete_0120.png,concrete,-1,mixed_ambiguous,True
concrete_0121.png,concrete,-1,mixed_ambiguous,True
concrete_0122.png,concrete,4,wood,False
concrete_0123.png,concrete,-1,mixed_ambiguous,True
concrete_0124.png,concrete,23,stone_rough,False
concrete_0126.png,concrete,36,mixed_ambiguous,False
concrete_0127.png,concrete,-1,mixed_ambiguous,True
concrete_0128.png,concrete,35,metal,False
concrete_0129.png,concrete,-1,mixed_ambiguous,True
concrete_0130.png,concrete,-1,mixed_ambiguous,True
concrete_0131.png,concrete,28,marble_smooth,False
concrete_0132.png,concrete,-1,mixed_ambiguous,True
concrete_0134.png,concrete,22,ceramic_ground,False
concrete_0135.png,concrete,-1,mixed_ambiguous,True
concrete_0136.png,concrete,31,ceramic_ground,False
concrete_0137.png,concrete,16,ceramic_ground,False
concrete_0139.png,concrete,23,stone_rough,False
concrete_0140.png,concrete,36,mixed_ambiguous,False
concrete_0141.png,concrete,33,ceramic_ground,False
concrete_0142.png,concrete,28,marble_smooth,False
concrete_0143.png,concrete,23,stone_rough,False
concrete_0145.png,concrete,10,marble_smooth,False
concrete_0146.png,concrete,27,ceramic_ground,False
concrete_0147.png,concrete,24,concrete_plaster,False
concrete_0148.png,concrete,10,marble_smooth,False
concrete_0149.png,concrete,-1,mixed_ambiguous,True
concrete_0150.png,concrete,28,marble_smooth,False
concrete_0151.png,concrete,16,ceramic_ground,False
concrete_0152.png,concrete,31,ceramic_ground,False
concrete_0153.png,concrete,9,concrete_plaster,False
concrete_0154.png,concrete,-1,mixed_ambiguous,True
concrete_0155.png,concrete,-1,mixed_ambiguous,True
concrete_0157.png,concrete,-1,mixed_ambiguous,True
concrete_0158.png,concrete,-1,mixed_ambiguous,True
concrete_0159.png,concrete,9,concrete_plaster,False
concrete_0160.png,concrete,32,metal,False
concrete_0161.png,concrete,23,stone_rough,False
concrete_0162.png,concrete,-1,mixed_ambiguous,True
concrete_0163.png,concrete,22,ceramic_ground,False
concrete_0164.png,concrete,-1,mixed_ambiguous,True
concrete_0165.png,concrete,6,wood,False
concrete_0166.png,concrete,-1,mixed_ambiguous,True
concrete_0167.png,concrete,35,metal,False
concrete_0168.png,concrete,34,ceramic_ground,False
concrete_0169.png,concrete,36,mixed_ambiguous,False
concrete_0170.png,concrete,4,wood,False
concrete_0171.png,concrete,-1,mixed_ambiguous,True
concrete_0172.png,concrete,23,stone_rough,False
concrete_0173.png,concrete,36,mixed_ambiguous,False
concrete_0174.png,concrete,-1,mixed_ambiguous,True
concrete_0176.png,concrete,36,mixed_ambiguous,False
concrete_0177.png,concrete,-1,mixed_ambiguous,True
concrete_0178.png,concrete,21,brick_terracotta,False
concrete_0179.png,concrete,23,stone_rough,False
concrete_0180.png,concrete,36,mixed_ambiguous,False
concrete_0181.png,concrete,35,metal,False
concrete_0182.png,concrete,33,ceramic_ground,False
concrete_0183.png,concrete,4,wood,False
concrete_0184.png,concrete,-1,mixed_ambiguous,True
concrete_0185.png,concrete,23,stone_rough,False
concrete_0186.png,concrete,-1,mixed_ambiguous,True
concrete_0187.png,concrete,26,wood,False
concrete_0188.png,concrete,35,metal,False
concrete_0189.png,concrete,-1,mixed_ambiguous,True
concrete_0190.png,concrete,28,marble_smooth,False
concrete_0191.png,concrete,27,ceramic_ground,False
concrete_0192.png,concrete,-1,mixed_ambiguous,True
concrete_0193.png,concrete,-1,mixed_ambiguous,True
concrete_0194.png,concrete,35,metal,False
concrete_0195.png,concrete,-1,mixed_ambiguous,True
concrete_0197.png,concrete,36,mixed_ambiguous,False
concrete_0198.png,concrete,-1,mixed_ambiguous,True
concrete_0199.png,concrete,-1,mixed_ambiguous,True
concrete_0200.png,concrete,29,stone_rough,False
concrete_0201.png,concrete,27,ceramic_ground,False
concrete_0202.png,concrete,28,marble_smooth,False
concrete_0203.png,concrete,35,metal,False
concrete_0204.png,concrete,28,marble_smooth,False
concrete_0205.png,concrete,-1,mixed_ambiguous,True
concrete_0206.png,concrete,23,stone_rough,False
concrete_0208.png,concrete,18,stone_rough,False
concrete_0209.png,concrete,-1,mixed_ambiguous,True
concrete_0210.png,concrete,-1,mixed_ambiguous,True
concrete_0211.png,concrete,-1,mixed_ambiguous,True
concrete_0212.png,concrete,-1,mixed_ambiguous,True
concrete_0213.png,concrete,-1,mixed_ambiguous,True
concrete_0214.png,concrete,28,marble_smooth,False
concrete_0215.png,concrete,18,stone_rough,False
concrete_0216.png,concrete,28,marble_smooth,False
concrete_0217.png,concrete,-1,mixed_ambiguous,True
concrete_0218.png,concrete,23,stone_rough,False
concrete_0219.png,concrete,18,stone_rough,False
concrete_0221.png,concrete,-1,mixed_ambiguous,True
concrete_0222.png,concrete,-1,mixed_ambiguous,True
concrete_0223.png,concrete,17,stone_rough,False
concrete_0224.png,concrete,23,stone_rough,False
concrete_0225.png,concrete,9,concrete_plaster,False
concrete_0226.png,concrete,35,metal,False
concrete_0230.png,concrete,-1,mixed_ambiguous,True
concrete_0231.png,concrete,24,concrete_plaster,False
concrete_0232.png,concrete,27,ceramic_ground,False
concrete_0233.png,concrete,36,mixed_ambiguous,False
concrete_0234.png,concrete,4,wood,False
concrete_0235.png,concrete,33,ceramic_ground,False
concrete_0236.png,concrete,-1,mixed_ambiguous,True
concrete_0237.png,concrete,-1,mixed_ambiguous,True
concrete_0238.png,concrete,-1,mixed_ambiguous,True
concrete_0239.png,concrete,28,marble_smooth,False
concrete_0240.png,concrete,24,concrete_plaster,False
concrete_0241.png,concrete,33,ceramic_ground,False
concrete_0242.png,concrete,15,ceramic_ground,False
concrete_0243.png,concrete,23,stone_rough,False
concrete_0244.png,concrete,-1,mixed_ambiguous,True
concrete_0245.png,concrete,-1,mixed_ambiguous,True
concrete_0246.png,concrete,28,marble_smooth,False
concrete_0247.png,concrete,-1,mixed_ambiguous,True
concrete_0248.png,concrete,32,metal,False
concrete_0249.png,concrete,-1,mixed_ambiguous,True
concrete_0250.png,concrete,35,metal,False
concrete_0251.png,concrete,23,stone_rough,False
concrete_0252.png,concrete,30,ceramic_ground,False
concrete_0253.png,concrete,4,wood,False
concrete_0254.png,concrete,23,stone_rough,False
concrete_0255.png,concrete,25,metal,False
concrete_0256.png,concrete,-1,mixed_ambiguous,True
concrete_0257.png,concrete,-1,mixed_ambiguous,True
concrete_0258.png,concrete,29,stone_rough,False
concrete_0259.png,concrete,10,marble_smooth,False
concrete_0260.png,concrete,-1,mixed_ambiguous,True
concrete_0261.png,concrete,23,stone_rough,False
concrete_0262.png,concrete,9,concrete_plaster,False
concrete_0263.png,concrete,24,concrete_plaster,False
concrete_0264.png,concrete,35,metal,False
concrete_0265.png,concrete,25,metal,False
concrete_0266.png,concrete,22,ceramic_ground,False
concrete_0267.png,concrete,23,stone_rough,False
concrete_0268.png,concrete,18,stone_rough,False
concrete_0269.png,concrete,10,marble_smooth,False
concrete_0271.png,concrete,32,metal,False
concrete_0272.png,concrete,9,concrete_plaster,False
concrete_0273.png,concrete,28,marble_smooth,False
concrete_0274.png,concrete,18,stone_rough,False
concrete_0275.png,concrete,22,ceramic_ground,False
concrete_0276.png,concrete,23,stone_rough,False
concrete_0277.png,concrete,-1,mixed_ambiguous,True
ground_0001.png,ground,4,wood,False
ground_0002.png,ground,27,ceramic_ground,False
ground_0003.png,ground,3,metal,False
ground_0004.png,ground,27,ceramic_ground,False
ground_0006.png,ground,10,marble_smooth,False
ground_0008.png,ground,29,stone_rough,False
ground_0010.png,ground,32,metal,False
ground_0011.png,ground,12,stone_rough,False
ground_0012.png,ground,-1,mixed_ambiguous,True
ground_0013.png,ground,30,ceramic_ground,False
ground_0014.png,ground,29,stone_rough,False
ground_0015.png,ground,31,ceramic_ground,False
ground_0016.png,ground,23,stone_rough,False
ground_0017.png,ground,-1,mixed_ambiguous,True
ground_0020.png,ground,32,metal,False
ground_0021.png,ground,29,stone_rough,False
ground_0022.png,ground,30,ceramic_ground,False
ground_0023.png,ground,30,ceramic_ground,False
ground_0024.png,ground,30,ceramic_ground,False
ground_0025.png,ground,30,ceramic_ground,False
ground_0026.png,ground,31,ceramic_ground,False
ground_0029.png,ground,28,marble_smooth,False
ground_0030.png,ground,27,ceramic_ground,False
ground_0031.png,ground,6,wood,False
ground_0032.png,ground,36,mixed_ambiguous,False
ground_0033.png,ground,16,ceramic_ground,False
ground_0034.png,ground,31,ceramic_ground,False
ground_0037.png,ground,28,marble_smooth,False
ground_0038.png,ground,10,marble_smooth,False
ground_0039.png,ground,12,stone_rough,False
ground_0040.png,ground,31,ceramic_ground,False
ground_0041.png,ground,-1,mixed_ambiguous,True
ground_0042.png,ground,27,ceramic_ground,False
ground_0045.png,ground,30,ceramic_ground,False
ground_0046.png,ground,29,stone_rough,False
ground_0047.png,ground,12,stone_rough,False
ground_0049.png,ground,28,marble_smooth,False
ground_0050.png,ground,12,stone_rough,False
ground_0051.png,ground,-1,mixed_ambiguous,True
ground_0052.png,ground,29,stone_rough,False
ground_0053.png,ground,-1,mixed_ambiguous,True
ground_0054.png,ground,30,ceramic_ground,False
ground_0055.png,ground,28,marble_smooth,False
ground_0056.png,ground,30,ceramic_ground,False
ground_0057.png,ground,-1,mixed_ambiguous,True
ground_0058.png,ground,30,ceramic_ground,False
ground_0059.png,ground,23,stone_rough,False
ground_0060.png,ground,29,stone_rough,False
ground_0061.png,ground,6,wood,False
ground_0062.png,ground,36,mixed_ambiguous,False
ground_0066.png,ground,-1,mixed_ambiguous,True
ground_0067.png,ground,30,ceramic_ground,False
ground_0068.png,ground,-1,mixed_ambiguous,True
ground_0070.png,ground,-1,mixed_ambiguous,True
ground_0071.png,ground,30,ceramic_ground,False
ground_0072.png,ground,31,ceramic_ground,False
ground_0073.png,ground,19,stone_rough,False
ground_0074.png,ground,30,ceramic_ground,False
ground_0075.png,ground,-1,mixed_ambiguous,True
ground_0076.png,ground,30,ceramic_ground,False
ground_0077.png,ground,-1,mixed_ambiguous,True
ground_0080.png,ground,30,ceramic_ground,False
ground_0081.png,ground,27,ceramic_ground,False
ground_0083.png,ground,29,stone_rough,False
ground_0084.png,ground,27,ceramic_ground,False
ground_0085.png,ground,31,ceramic_ground,False
ground_0086.png,ground,30,ceramic_ground,False
ground_0087.png,ground,27,ceramic_ground,False
ground_0089.png,ground,-1,mixed_ambiguous,True
ground_0090.png,ground,27,ceramic_ground,False
ground_0092.png,ground,30,ceramic_ground,False
ground_0093.png,ground,30,ceramic_ground,False
ground_0094.png,ground,32,metal,False
ground_0095.png,ground,27,ceramic_ground,False
ground_0096.png,ground,31,ceramic_ground,False
ground_0097.png,ground,31,ceramic_ground,False
ground_0099.png,ground,31,ceramic_ground,False
ground_0100.png,ground,6,wood,False
ground_0101.png,ground,27,ceramic_ground,False
ground_0102.png,ground,32,metal,False
ground_0103.png,ground,30,ceramic_ground,False
ground_0104.png,ground,27,ceramic_ground,False
ground_0107.png,ground,30,ceramic_ground,False
ground_0109.png,ground,10,marble_smooth,False
ground_0110.png,ground,27,ceramic_ground,False
ground_0111.png,ground,30,ceramic_ground,False
ground_0112.png,ground,-1,mixed_ambiguous,True
ground_0113.png,ground,32,metal,False
ground_0114.png,ground,-1,mixed_ambiguous,True
ground_0115.png,ground,27,ceramic_ground,False
ground_0116.png,ground,30,ceramic_ground,False
ground_0117.png,ground,36,mixed_ambiguous,False
ground_0118.png,ground,31,ceramic_ground,False
ground_0119.png,ground,31,ceramic_ground,False
ground_0120.png,ground,-1,mixed_ambiguous,True
ground_0121.png,ground,-1,mixed_ambiguous,True
ground_0122.png,ground,-1,mixed_ambiguous,True
ground_0123.png,ground,-1,mixed_ambiguous,True
ground_0124.png,ground,-1,mixed_ambiguous,True
ground_0125.png,ground,-1,mixed_ambiguous,True
ground_0126.png,ground,31,ceramic_ground,False
ground_0127.png,ground,31,ceramic_ground,False
ground_0128.png,ground,12,stone_rough,False
ground_0129.png,ground,6,wood,False
ground_0130.png,ground,31,ceramic_ground,False
ground_0132.png,ground,36,mixed_ambiguous,False
ground_0133.png,ground,32,metal,False
ground_0134.png,ground,30,ceramic_ground,False
ground_0135.png,ground,31,ceramic_ground,False
ground_0136.png,ground,31,ceramic_ground,False
ground_0137.png,ground,36,mixed_ambiguous,False
ground_0138.png,ground,31,ceramic_ground,False
ground_0139.png,ground,27,ceramic_ground,False
ground_0140.png,ground,30,ceramic_ground,False
ground_0141.png,ground,-1,mixed_ambiguous,True
ground_0142.png,ground,31,ceramic_ground,False
ground_0143.png,ground,30,ceramic_ground,False
ground_0144.png,ground,31,ceramic_ground,False
ground_0146.png,ground,27,ceramic_ground,False
ground_0147.png,ground,29,stone_rough,False
ground_0148.png,ground,31,ceramic_ground,False
ground_0149.png,ground,30,ceramic_ground,False
ground_0150.png,ground,36,mixed_ambiguous,False
ground_0152.png,ground,30,ceramic_ground,False
ground_0154.png,ground,30,ceramic_ground,False
ground_0155.png,ground,31,ceramic_ground,False
ground_0156.png,ground,27,ceramic_ground,False
ground_0157.png,ground,30,ceramic_ground,False
ground_0158.png,ground,-1,mixed_ambiguous,True
ground_0159.png,ground,31,ceramic_ground,False
ground_0160.png,ground,27,ceramic_ground,False
ground_0161.png,ground,27,ceramic_ground,False
ground_0162.png,ground,27,ceramic_ground,False
ground_0163.png,ground,-1,mixed_ambiguous,True
ground_0164.png,ground,-1,mixed_ambiguous,True
ground_0167.png,ground,36,mixed_ambiguous,False
ground_0168.png,ground,32,metal,False
ground_0170.png,ground,29,stone_rough,False
ground_0172.png,ground,30,ceramic_ground,False
ground_0174.png,ground,31,ceramic_ground,False
ground_0175.png,ground,36,mixed_ambiguous,False
ground_0176.png,ground,29,stone_rough,False
ground_0177.png,ground,31,ceramic_ground,False
ground_0178.png,ground,-1,mixed_ambiguous,True
ground_0179.png,ground,29,stone_rough,False
ground_0180.png,ground,-1,mixed_ambiguous,True
ground_0181.png,ground,29,stone_rough,False
ground_0182.png,ground,-1,mixed_ambiguous,True
ground_0183.png,ground,31,ceramic_ground,False
ground_0185.png,ground,27,ceramic_ground,False
ground_0186.png,ground,27,ceramic_ground,False
ground_0187.png,ground,9,concrete_plaster,False
ground_0188.png,ground,31,ceramic_ground,False
ground_0190.png,ground,-1,mixed_ambiguous,True
ground_0191.png,ground,-1,mixed_ambiguous,True
ground_0194.png,ground,27,ceramic_ground,False
ground_0195.png,ground,27,ceramic_ground,False
ground_0196.png,ground,31,ceramic_ground,False
ground_0197.png,ground,30,ceramic_ground,False
ground_0198.png,ground,27,ceramic_ground,False
ground_0199.png,ground,-1,mixed_ambiguous,True
ground_0200.png,ground,30,ceramic_ground,False
ground_0202.png,ground,-1,mixed_ambiguous,True
ground_0203.png,ground,29,stone_rough,False
ground_0205.png,ground,23,stone_rough,False
ground_0206.png,ground,31,ceramic_ground,False
ground_0207.png,ground,30,ceramic_ground,False
ground_0208.png,ground,27,ceramic_ground,False
ground_0209.png,ground,30,ceramic_ground,False
ground_0210.png,ground,10,marble_smooth,False
ground_0212.png,ground,27,ceramic_ground,False
ground_0214.png,ground,28,marble_smooth,False
ground_0215.png,ground,30,ceramic_ground,False
ground_0217.png,ground,27,ceramic_ground,False
ground_0218.png,ground,27,ceramic_ground,False
ground_0220.png,ground,-1,mixed_ambiguous,True
ground_0221.png,ground,30,ceramic_ground,False
ground_0222.png,ground,9,concrete_plaster,False
ground_0223.png,ground,30,ceramic_ground,False
ground_0226.png,ground,-1,mixed_ambiguous,True
ground_0228.png,ground,27,ceramic_ground,False
ground_0229.png,ground,-1,mixed_ambiguous,True
ground_0230.png,ground,29,stone_rough,False
ground_0231.png,ground,-1,mixed_ambiguous,True
ground_0233.png,ground,12,stone_rough,False
ground_0234.png,ground,-1,mixed_ambiguous,True
ground_0235.png,ground,10,marble_smooth,False
ground_0236.png,ground,30,ceramic_ground,False
ground_0239.png,ground,30,ceramic_ground,False
ground_0240.png,ground,28,marble_smooth,False
ground_0241.png,ground,-1,mixed_ambiguous,True
ground_0242.png,ground,31,ceramic_ground,False
ground_0243.png,ground,36,mixed_ambiguous,False
ground_0244.png,ground,-1,mixed_ambiguous,True
ground_0245.png,ground,30,ceramic_ground,False
ground_0246.png,ground,-1,mixed_ambiguous,True
ground_0248.png,ground,27,ceramic_ground,False
ground_0250.png,ground,27,ceramic_ground,False
ground_0252.png,ground,31,ceramic_ground,False
ground_0254.png,ground,-1,mixed_ambiguous,True
ground_0255.png,ground,27,ceramic_ground,False
ground_0256.png,ground,27,ceramic_ground,False
ground_0257.png,ground,31,ceramic_ground,False
ground_0258.png,ground,27,ceramic_ground,False
ground_0260.png,ground,31,ceramic_ground,False
ground_0261.png,ground,30,ceramic_ground,False
ground_0262.png,ground,28,marble_smooth,False
marble_0000.png,marble,28,marble_smooth,False
marble_0001.png,marble,29,stone_rough,False
marble_0002.png,marble,29,stone_rough,False
marble_0003.png,marble,28,marble_smooth,False
marble_0004.png,marble,10,marble_smooth,False
marble_0005.png,marble,10,marble_smooth,False
marble_0006.png,marble,25,metal,False
marble_0007.png,marble,21,brick_terracotta,False
marble_0008.png,marble,10,marble_smooth,False
marble_0009.png,marble,-1,mixed_ambiguous,True
marble_0010.png,marble,10,marble_smooth,False
marble_0011.png,marble,29,stone_rough,False
marble_0012.png,marble,10,marble_smooth,False
marble_0013.png,marble,29,stone_rough,False
marble_0014.png,marble,28,marble_smooth,False
marble_0015.png,marble,-1,mixed_ambiguous,True
marble_0016.png,marble,5,mixed_ambiguous,False
marble_0017.png,marble,-1,mixed_ambiguous,True
marble_0018.png,marble,29,stone_rough,False
marble_0019.png,marble,28,marble_smooth,False
marble_0020.png,marble,10,marble_smooth,False
marble_0021.png,marble,10,marble_smooth,False
marble_0022.png,marble,10,marble_smooth,False
marble_0023.png,marble,10,marble_smooth,False
marble_0024.png,marble,28,marble_smooth,False
marble_0025.png,marble,25,metal,False
marble_0026.png,marble,-1,mixed_ambiguous,True
marble_0027.png,marble,28,marble_smooth,False
marble_0028.png,marble,5,mixed_ambiguous,False
marble_0029.png,marble,10,marble_smooth,False
marble_0030.png,marble,29,stone_rough,False
marble_0031.png,marble,-1,mixed_ambiguous,True
marble_0032.png,marble,28,marble_smooth,False
marble_0033.png,marble,28,marble_smooth,False
marble_0034.png,marble,10,marble_smooth,False
marble_0035.png,marble,10,marble_smooth,False
marble_0036.png,marble,10,marble_smooth,False
marble_0037.png,marble,10,marble_smooth,False
marble_0038.png,marble,10,marble_smooth,False
marble_0039.png,marble,10,marble_smooth,False
marble_0040.png,marble,28,marble_smooth,False
marble_0041.png,marble,-1,mixed_ambiguous,True
marble_0042.png,marble,28,marble_smooth,False
marble_0043.png,marble,-1,mixed_ambiguous,True
marble_0044.png,marble,10,marble_smooth,False
marble_0045.png,marble,15,ceramic_ground,False
marble_0046.png,marble,5,mixed_ambiguous,False
marble_0047.png,marble,10,marble_smooth,False
marble_0048.png,marble,5,mixed_ambiguous,False
marble_0049.png,marble,15,ceramic_ground,False
marble_0050.png,marble,5,mixed_ambiguous,False
marble_0051.png,marble,28,marble_smooth,False
marble_0052.png,marble,28,marble_smooth,False
marble_0053.png,marble,10,marble_smooth,False
marble_0054.png,marble,10,marble_smooth,False
marble_0055.png,marble,28,marble_smooth,False
marble_0056.png,marble,10,marble_smooth,False
marble_0057.png,marble,10,marble_smooth,False
marble_0058.png,marble,-1,mixed_ambiguous,True
marble_0059.png,marble,-1,mixed_ambiguous,True
marble_0060.png,marble,29,stone_rough,False
marble_0061.png,marble,29,stone_rough,False
marble_0062.png,marble,29,stone_rough,False
marble_0063.png,marble,10,marble_smooth,False
marble_0064.png,marble,28,marble_smooth,False
marble_0065.png,marble,-1,mixed_ambiguous,True
marble_0066.png,marble,28,marble_smooth,False
marble_0067.png,marble,-1,mixed_ambiguous,True
marble_0068.png,marble,10,marble_smooth,False
marble_0069.png,marble,28,marble_smooth,False
marble_0070.png,marble,-1,mixed_ambiguous,True
marble_0071.png,marble,10,marble_smooth,False
marble_0072.png,marble,5,mixed_ambiguous,False
marble_0073.png,marble,33,ceramic_ground,False
marble_0074.png,marble,28,marble_smooth,False
marble_0075.png,marble,28,marble_smooth,False
marble_0076.png,marble,10,marble_smooth,False
marble_0077.png,marble,23,stone_rough,False
marble_0078.png,marble,29,stone_rough,False
marble_0079.png,marble,10,marble_smooth,False
marble_0080.png,marble,-1,mixed_ambiguous,True
marble_0081.png,marble,10,marble_smooth,False
marble_0083.png,marble,10,marble_smooth,False
marble_0084.png,marble,-1,mixed_ambiguous,True
marble_0085.png,marble,10,marble_smooth,False
marble_0086.png,marble,29,stone_rough,False
marble_0087.png,marble,10,marble_smooth,False
marble_0088.png,marble,10,marble_smooth,False
marble_0089.png,marble,-1,mixed_ambiguous,True
marble_0090.png,marble,23,stone_rough,False
marble_0091.png,marble,10,marble_smooth,False
marble_0092.png,marble,-1,mixed_ambiguous,True
marble_0093.png,marble,5,mixed_ambiguous,False
marble_0094.png,marble,23,stone_rough,False
marble_0095.png,marble,28,marble_smooth,False
marble_0096.png,marble,10,marble_smooth,False
marble_0097.png,marble,28,marble_smooth,False
marble_0098.png,marble,-1,mixed_ambiguous,True
marble_0099.png,marble,4,wood,False
marble_0100.png,marble,23,stone_rough,False
marble_0101.png,marble,-1,mixed_ambiguous,True
marble_0102.png,marble,5,mixed_ambiguous,False
marble_0103.png,marble,29,stone_rough,False
marble_0104.png,marble,10,marble_smooth,False
marble_0105.png,marble,10,marble_smooth,False
marble_0106.png,marble,10,marble_smooth,False
marble_0107.png,marble,28,marble_smooth,False
marble_0108.png,marble,10,marble_smooth,False
marble_0109.png,marble,-1,mixed_ambiguous,True
marble_0110.png,marble,23,stone_rough,False
marble_0111.png,marble,28,marble_smooth,False
marble_0112.png,marble,10,marble_smooth,False
